SMK Order,Item Name,SMK ID or Item ID,Quantity,Overrun%,Qty with OR%,Cylinder,Around,Repeat,Across,Width,Length,Bottom Gusset (BM),Lip,Zip Header,Web Width (W.W.),lbs/m,Net (ft),Net (lbs),Net (kg),Incl OR (ft),Incl OR (lbs),Incl OR (kg),Film grade,Mil
5452,Stemilt 3lb Pinata Apples,15429,160000,0.25,200000,21.5,2,10.75,1,10,16.25,0,2,0,34.5,14.57172111,143333.3333,2331.475377,1057.550294,179166.6667,2914.344221,1321.937867,"L/LDPE Bag Film - General, clear",1.18
5453,Trader Joe's Organic Kiwi 1lb (No COO),15418,600000,0.22,732000,25.25,4,6.3125,2,6,11.5,0,1.5,0,24.5,154.4863151,157812.5,92691.78903,42044.71969,192531.25,113083.9826,51294.55802,L/LDPE Bag Film - General,30
5454,Ocean Mist Green Onions 5.5oz.,15440,250000,0.15,287500,28.75,5,5.75,1,5.5,15,0,0.25,0,30.25,8.397741651,119791.6667,2099.435413,952.2976561,137760.4167,2414.350725,1095.142305,"Bag Film - General, clear",1.45
5455,USA Pears 3lb (no MPC logo),15397,240000,0.22,292800,29.25,3,9.75,1,9.5,16.25,0,2,0,34.5,13.21621217,195000,3171.89092,1438.760283,237900,3869.706922,1755.287545,"L/LDPE Bag Film - General, high clarity",1.18
5413,Unprinted 3lb Apples,15456,240000,0.15,276000,9.5,1,9.5,1,9.5,16.25,0,2,0,34.5,12.87733493,190000,3090.560384,1401.868994,218500,3554.144441,1612.149343,"L/LDPE Bag Film - General, clear",1.18
5457,Superfresh 5lb Apples USA,15369,200000,0.22,244000,36,3,12,1,11.75,19.875,0,2,0,41.75,21.68614524,200000,4337.229048,1967.35419,244000,5291.419439,2400.172112,"L/LDPE Bag Film - General, clear",1.3
5459,Pacific Cauliflower Grande,15498,600000,0.22,732000,32,2,16,2,15.25,8.5,6,1.5,0,24.5,11.74707821,400000,7048.246928,3197.063834,488000,8598.861253,3900.417877,"LLDPE Bag Film - LC, clear",0.9
5460,Pacific Cauliflower,15499,600000,0.22,732000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,378125,6662.795924,3022.224406,461312.5,8128.611028,3687.113775,"L/LDPE Bag Film - LC, clear",0.9
5461,USA Pears (no wt / 12x20),15056,300000,0.22,366000,24.25,2,12.125,1,12,19.875,0,2,0,41.75,21.91204259,303125,6573.612776,2981.771195,369812.5,8019.807587,3637.760858,"Bag Film - General, clear",1.3
5462,Independent 5lb Pears,15378,60000,0.25,75000,32,3,10.66666667,1,10.5,19.875,0,2,0,41.75,21.50079357,53333.33333,1290.047614,585.1617592,66666.66667,1612.559518,731.452199,"L/LDPE Bag Film - General, clear",1.45
5463,Sage 5lb Apples,15409,180000,0.25,225000,32.25,3,10.75,1,10.5,19.875,0,2,0,41.75,21.66876852,161250,3900.378334,1769.200006,201562.5,4875.472917,2211.500008,"L/LDPE Bag Film - General, clear",1.45
5464,Food Lion 3lb Fuji (Oneonta S-1839 0920),15489,120000,0.25,150000,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,101666.6667,1653.720907,750.1228826,127083.3333,2067.151134,937.6536033,"L/LDPE Bag Film - General, clear",1.18
5465,Food Lion 3lb Granny (Oneonta S-1839 0920),15490,120000,0.25,150000,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,101666.6667,1653.720907,750.1228826,127083.3333,2067.151134,937.6536033,"L/LDPE Bag Film - General, clear",1.18
5466,Food Lion 3lb Red Delicious (Oneonta S-1839 0920),15487,120000,0.25,150000,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,101666.6667,1653.720907,750.1228826,127083.3333,2067.151134,937.6536033,"L/LDPE Bag Film - General, clear",1.18
5467,Food Lion 3lb Gala (Oneonta S-1839 0920),15488,120000,0.25,150000,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,101666.6667,1653.720907,750.1228826,127083.3333,2067.151134,937.6536033,"L/LDPE Bag Film - General, clear",1.18
5468,Trader Joe's 2lb Bartlett Organic,15293,160000,0.22,195200,33,4,8.25,1,8,15.75,0,2,0,33.5,10.85880531,110000,1737.40885,788.0834847,134200,2119.638797,961.4618513,"L/LDPE Bag Film - General, clear",1.18
5469,Trader Joe's 2lb D'Anjou Organic,15294,240000,0.22,292800,33,4,8.25,1,8,15.75,0,2,0,33.5,10.85880531,165000,2606.113275,1182.125227,201300,3179.458196,1442.192777,"L/LDPE Bag Film - General, clear",1.18
5470,"Ocean Mist 13"" Lettuce Bilingual",15345,5000000,0.15,5750000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,2760416.667,48640.24573,22063.07073,3174479.167,55936.28259,25372.53134,"L/LDPE Bag Film - LC, clear",0.9
5471,UPC/PLU Cauliflower (OMF),15447,1000000,0.18,1180000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,630208.3333,11104.65987,5037.040676,743645.8333,13103.49865,5943.707998,"L/LDPE Bag Film - LC, clear",0.9
5472,Ocean Mist Hearts 3ct/22oz Bilingual,15376,2000000,0.2,2400000,30.5,3,10.16666667,1,10,14,0,0,1.75,31.5,15.9949056,1694444.444,31989.81121,14510.48318,2033333.333,38387.77345,17412.57981,"L/LDPE Bag Film-Zip, clear",1.5
5473,Ocean Mist Romaine Hearts 3ct Bilingual Organic ZIP,15501,750000,0.22,915000,30.5,3,10.16666667,1,10,14,0,0,1.75,31.5,15.9949056,635416.6667,11996.1792,5441.431191,775208.3333,14635.33863,6638.546053,"L/LDPE Bag Film-Zip, clear",1.5
5474,Chelan Fresh 5lb Washington Apples,15382,180000,0.22,219600,34.5,3,11.5,1,11,19.875,0,2,0,41.75,20.78255586,172500,3740.860054,1696.842989,210450,4563.849266,2070.148447,"L/LDPE Bag Film - General, clear",1.3
5476,Chelan Fresh 5lb Washington Apples,15382,180000,0.22,219600,34.5,3,11.5,1,11,19.875,0,2,0,41.75,20.78255586,172500,3740.860054,1696.842989,210450,4563.849266,2070.148447,"L/LDPE Bag Film - General, clear",1.3
5477,Fresh Style Cauliflower USA,15268,2700000,0.18,3186000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,1701562.5,29982.58166,13600.00982,2007843.75,35379.44636,16048.01159,"Bag Film - LC, clear",0.9
5478,Generic 3lb Pears (Chelan Fr),15377,200000,0.22,244000,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,169444.4444,2756.201512,1250.204804,206722.2222,3362.565844,1525.249861,"L/LDPE Bag Film - General, clear",1.18
5479,Generic Apples No Wt. (FPS - 3lb),15484,240000,0.2,288000,21.5,2,10.75,1,10.5,16.5,0,2,0,35,14.78290547,215000,3547.897313,1609.315664,258000,4257.476776,1931.178797,Bag Film-General,1.18
5480,Starr Ranch Apples No Wt (2/3lb),15476,1000000,0.2,1200000,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,847222.2222,13781.00756,6251.024022,1016666.667,16537.20907,7501.228826,"L/LDPE Bag Film - General, clear",1.18
5481,Ocean Mist Green Onions 5.5oz.,15440,250000,0.15,287500,28.75,5,5.75,1,5.5,15,0,0.25,0,30.25,8.397741651,119791.6667,2099.435413,952.2976561,137760.4167,2414.350725,1095.142305,"Bag Film - General, clear",1.45
5482,"UPC 13"" Lettuce",15344,2000000,0.15,2300000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,1104166.667,19456.09829,8825.228292,1269791.667,22374.51304,10149.01254,"L/LDPE Bag Film - LC, clear",0.9
5483,Trader Joe's Cabbage Green,15502,150000,0.22,183000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,94531.25,1665.698981,755.5561014,115328.125,2032.152757,921.7784437,"L/LDPE Bag Film - LC, clear",0.9
5484,Fresh Express Romaine Hearts 3ct Mexico,15500,800000,0.25,1000000,21.46,2,10.73,1,10.5,14,0,0.125,1,30.125,16.14430377,715333.3333,12915.44301,5858.406519,894166.6667,16144.30377,7323.008149,"L/LDPE Bag Film-Zip, clear",1.5
5485,Stemilt 3lb Pinata Apples,15429,200000,0.25,250000,21.5,2,10.75,1,10,16.25,0,2,0,34.5,14.57172111,179166.6667,2914.344221,1321.937867,223958.3333,3642.930277,1652.422334,"L/LDPE Bag Film - General, clear",1.18
5486,Honeybear 2lb Apples,15506,80000,0.25,100000,20.67,2,10.335,1,9.75,14.5,0,2,0,31,12.58796324,68900,1007.037059,456.7890135,86125,1258.796324,570.9862669,"L/LDPE Bag Film - General, clear",1.18
5487,Honeybear 2lb Honeycrisp,15504,100000,0.22,122000,20.67,2,10.335,1,9.75,14.5,0,2,0,31,12.58796324,86125,1258.796324,570.9862669,105072.5,1535.731515,696.6032456,"L/LDPE Bag Film - General, clear",1.18
5488,"Walmart 3lb Pink Lady (10"")",15507,320000,0.22,390400,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,275600,4482.939167,2033.447867,336232,5469.185784,2480.806397,Bag Film-General,1.18
5489,"Walmart 3lb Fuji (10"")",15443,320000,0.22,390400,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,275600,4482.939167,2033.447867,336232,5469.185784,2480.806397,Bag Film-General,1.18
5490,"Walmart 3lb Gala (10"")",15434,640000,0.22,780800,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,551200,8965.878334,4066.895733,672464,10938.37157,4961.612795,Bag Film-General,1.18
5491,Food Lion 3lb Granny (Oneonta S-1839 0920),15490,160000,0.22,195200,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,137800,2241.469583,1016.723933,168116,2734.592892,1240.403199,"L/LDPE Bag Film - General, clear",1.18
5492,Food Lion 3lb Red Delicious (Oneonta S-1839 0920),15487,160000,0.22,195200,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,135555.5556,2204.961209,1000.163843,165377.7778,2690.052675,1220.199889,"L/LDPE Bag Film - General, clear",1.18
5493,Food Lion 3lb Gala (Oneonta S-1839 0920),15488,200000,0.22,244000,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,169444.4444,2756.201512,1250.204804,206722.2222,3362.565844,1525.249861,"L/LDPE Bag Film - General, clear",1.18
5494,Food Lion 3lb Fuji (Oneonta S-1839 0920),15489,160000,0.22,195200,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,135555.5556,2204.961209,1000.163843,165377.7778,2690.052675,1220.199889,"L/LDPE Bag Film - General, clear",1.18
5495,Lojo Cabbage USA,15315,500000,0.22,610000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,315104.1667,5552.329937,2518.520338,384427.0833,6773.842523,3072.594812,"Bag Film - LC, clear",0.9
5496,"Walmart 4lb Granny (10"")",15503,640000,0.22,780800,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,551200,11953.40326,5422.028149,672464,14583.15197,6614.874341,Bag Film-General,1.3
5497,"Walmart 4lb Granny (10"")",15503,300000,0.22,366000,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,258375,5603.157776,2541.575695,315217.5,6835.852487,3100.722347,Bag Film-General,1.3
5498,"Walmart 4lb Granny (10"")",15503,250000,0.22,305000,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,215312.5,4669.298147,2117.979746,262681.25,5696.543739,2583.93529,Bag Film-General,1.3
5499,Superfresh Apples 3lb,15170,1000000,0.2,1200000,21.46,2,10.73,1,10.5,16.25,0,2,0,34.5,14.54461093,894166.6667,14544.61093,6597.392238,1073000,17453.53311,7916.870686,"L/LDPE Bag Film - General, clear",1.18
5500,USA Pears 3lb (no MPC logo),15397,640000,0.22,780800,29.25,3,9.75,1,9.5,16.25,0,2,0,34.5,13.21621217,520000,8458.375787,3836.694088,634400,10319.21846,4680.766787,"L/LDPE Bag Film - General, high clarity",1.18
5501,USA Pears (no wt / 12x20),15404,240000,0.22,292800,24.25,2,12.125,1,12,19.875,0,2,0,41.75,21.91204259,242500,5258.890221,2385.416956,295850,6415.846069,2910.208686,"Bag Film - General, clear",1.3
5502,Starr Ranch Apples No Wt (2/3lb),15476,1000000,0.2,1200000,30.5,3,10.16666667,1,10,16.25,0,2,0,34.5,13.78100756,847222.2222,13781.00756,6251.024022,1016666.667,16537.20907,7501.228826,"L/LDPE Bag Film - General, clear",1.18
5503,Ocean Mist Green Onions 5.5oz.,15440,250000,0.15,287500,28.75,5,5.75,1,5.5,15,0,0.25,0,30.25,8.397741651,119791.6667,2099.435413,952.2976561,137760.4167,2414.350725,1095.142305,"Bag Film - General, clear",1.45
5504,USA Pears 3lb (no MPC logo),15397,320000,0.22,390400,29.25,3,9.75,1,9.5,16.25,0,2,0,34.5,13.21621217,260000,4229.187893,1918.347044,317200,5159.60923,2340.383394,"L/LDPE Bag Film - General, high clarity",1.18
5505,"Walmart 4lb Granny (10"")",15503,200000,0.22,244000,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,172250,3735.438518,1694.383796,210145,4557.234992,2067.148232,Bag Film-General,1.3
5506,Good & Gather Green Onions 5.5oz,15449,250000,0.15,287500,28.75,5,5.75,1,5.5,15,0,0,1.25,32.5,9.022367063,119791.6667,2255.591766,1023.129713,137760.4167,2593.930531,1176.59917,"Bag Film - Zip, clear",1.45
5507,Unprinted 3lb Apples,15456,240000,0.15,276000,9.5,1,9.5,1,9.5,16.25,0,2,0,34.5,12.87733493,190000,3090.560384,1401.868994,218500,3554.144441,1612.149343,"L/LDPE Bag Film - General, clear",1.18
5508,Fresh Style Cauliflower USA,15509,300000,0.18,354000,26.57,2,13.285,2,13,8.5,6,1.5,0,24.5,9.75374588,166062.5,2926.123764,1327.281032,195953.75,3452.826041,1566.191618,"Bag Film - LC, clear",0.9
5509,USA Pears (no wt / 12x20),15510,60000,0.25,75000,26.57,2,13.285,1,13,19.875,0,2,0,41.75,24.00836996,66425,1440.502198,653.4075105,83031.25,1800.627747,816.7593881,"Bag Film - General, clear",1.3
5510,Food Lion 3lb Gala (Oneonta S-1839 0920),15488,200000,0.22,244000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,172250,2801.836979,1270.904917,210145,3418.241115,1550.503998,"L/LDPE Bag Film - General, clear",1.18
5511,Honeybear 3lb Apples,15513,250000,0.22,305000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,215312.5,3502.296224,1588.631146,262681.25,4272.801393,1938.129998,Bag Film-General,1.18
5512,Honeybear 2lb Honeycrisp,15512,350000,0.22,427000,20.67,2,10.335,1,9.75,14.5,0,2,0,31,12.58796324,301437.5,4405.787134,1998.451934,367753.75,5375.060304,2438.11136,"L/LDPE Bag Film - General, clear",1.18
5513,Generic Apples 3lb (MPC-Stock),15514,960000,0.2,1152000,22.64,2,11.32,1,11,16.25,0,2,0,34.5,15.3443612,905600,14730.58675,6681.75032,1086720,17676.70411,8018.100384,"Bag Film - General, clear",1.18
5514,USA Pears (no wt / 12x20),15056,180000,0.22,219600,24.41,2,12.205,1,12,19.875,0,2,0,41.75,22.05661689,183075,3970.19104,1800.866842,223351.5,4843.633069,2197.057547,"Bag Film - General, clear",1.3
5515,Walmart 5lb Red,15448,240000,0.22,292800,22.64,2,11.32,1,11,19.875,0,2,0,41.75,20.45726368,226400,4909.743282,2227.044943,276208,5989.886805,2716.994831,Bag Film-General,1.3
5516,Chelan Fresh 5lb Washington Apples,15382,240000,0.22,292800,22.64,2,11.32,1,11,19.875,0,2,0,41.75,20.45726368,226400,4909.743282,2227.044943,276208,5989.886805,2716.994831,"L/LDPE Bag Film - General, clear",1.3
5517,Independent 3lb (Pears),15380,80000,0.22,97600,18.5,2,9.25,1,9,16.375,0,2,0,34.75,12.62931609,61666.66667,1010.345287,458.2896157,75233.33333,1232.62125,559.1133312,"L/LDPE Bag Film - General, clear",1.18
5518,Independent 5lb Pears,15378,80000,0.22,97600,21.46,2,10.73,1,10.5,19.875,0,2,0,41.75,21.62845453,71533.33333,1730.276363,784.8482095,87270.66667,2110.937162,957.5148156,"L/LDPE Bag Film - General, clear",1.45
5519,Superfresh 5lb Apples USA,15369,420000,0.22,512400,24.41,2,12.205,1,11.75,19.875,0,2,0,41.75,22.05661689,427175,9263.779093,4202.022631,521153.5,11301.81049,5126.46761,"L/LDPE Bag Film - General, clear",1.3
5520,"Walmart 3lb Gala (10"")",15434,640000,0.22,780800,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,551200,8965.878334,4066.895733,672464,10938.37157,4961.612795,Bag Film-General,1.18
5521,Pure Pacific Cauliflower Organic,15493,600000,0.22,732000,14.96,1,14.96,2,14.5,8.5,6,1.5,0,24.5,10.98351813,374000,6590.110878,2989.254685,456280,8039.935271,3646.890715,"L/LDPE Bag Film - LC, clear",0.9
5522,Pacific Cauliflower,15499,600000,0.22,732000,14.96,1,14.96,2,14.75,8.5,6,1.5,0,24.5,10.98351813,374000,6590.110878,2989.254685,456280,8039.935271,3646.890715,"L/LDPE Bag Film - LC, clear",0.9
5523,"Walmart 4lb Granny (10"")",15503,620000,0.22,756400,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,533975,11579.8594,5252.589769,651449.5,14127.42847,6408.159518,Bag Film-General,1.3
5524,Stemilt 3lb Pinata Apples,15429,250000,0.22,305000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,215312.5,3502.296224,1588.631146,262681.25,4272.801393,1938.129998,"L/LDPE Bag Film - General, clear",1.18
5525,Generic 3lb Apples (Chelan Fr),15347,640000,0.22,780800,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,551200,8965.878334,4066.895733,672464,10938.37157,4961.612795,"L/LDPE Bag Film - General, clear",1.18
5526,"Ocean Mist 13"" Lettuce Bilingual",15345,5000000,0.15,5750000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,2760416.667,48640.24573,22063.07073,3174479.167,55936.28259,25372.53134,"L/LDPE Bag Film - LC, clear",0.9
5503,Ocean Mist Green Onions 5.5oz.,15440,250000,0.15,287500,28.75,5,5.75,1,5.5,15,0,0.25,0,30.25,8.397741651,119791.6667,2099.435413,952.2976561,137760.4167,2414.350725,1095.142305,"Bag Film - General, clear",1.45
5528,Andy Boy Cauliflower - Salinas,15442,1000000,0.22,1220000,14.96,1,14.96,2,14.75,8.5,6,1.5,0,24.5,10.98351813,623333.3333,10983.51813,4982.091141,760466.6667,13399.89212,6078.151192,L/LDPE Bag Film - LC,0.9
5533,Good & Gather Green Onions 5.5oz,15449,250000,0.15,287500,17.32,3,5.773333333,1,5.5,15,0,0,1.25,32.5,9.058979567,120277.7778,2264.744892,1027.281544,138319.4444,2604.456625,1181.373776,"Bag Film - Zip, clear",1.45
5534,Ocean Mist Romaine Hearts 6ct Organic,15337,50000,0.25,62500,19.29,1,19.29,1,18.75,14,0,0,0,28,29.67395865,80375,1483.697932,673.0009672,100468.75,1854.622415,841.251209,"L/LDPE Bag Film - General, clear",1.65
5535,"UPC 13"" Lettuce",15344,2000000,0.18,2360000,26.57,2,13.285,2,13,8.5,6,1.5,0,24.5,9.75374588,1107083.333,19507.49176,8848.540215,1306358.333,23018.84028,10441.27745,"L/LDPE Bag Film - LC, clear",0.9
5536,Ocean Mist Hearts 3ct/22oz Bilingual,15376,2000000,0.2,2400000,20.67,2,10.335,1,10,14,0,0,1.75,31.5,16.25973929,1722500,32519.47857,14750.73872,2067000,39023.37429,17700.88646,"L/LDPE Bag Film-Zip, clear",1.5
5537,USA Pears (no wt / 12x20),15404,480000,0.22,585600,24.41,2,12.205,1,12,19.875,0,2,0,41.75,22.05661689,488200,10587.17611,4802.311579,595604,12916.35485,5858.820126,"Bag Film - General, clear",1.3
5538,"Walmart 4lb Granny (10"")",15503,640000,0.22,780800,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,551200,11953.40326,5422.028149,672464,14583.15197,6614.874341,Bag Film-General,1.3
5539,"Walmart 4lb Granny (10"")",15503,250000,0.22,305000,20.67,2,10.335,1,10,19.875,0,2,0,41.75,18.67719259,215312.5,4669.298147,2117.979746,262681.25,5696.543739,2583.93529,Bag Film-General,1.3
5540,Starr Ranch Apples No Wt (2/3lb),15476,1000000,0.2,1200000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,861250,14009.1849,6354.524583,1033500,16811.02188,7625.4295,"L/LDPE Bag Film - General, clear",1.18
5541,Generic 3lb Apples (Chelan Fr),15347,320000,0.22,390400,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,275600,4482.939167,2033.447867,336232,5469.185784,2480.806397,"L/LDPE Bag Film - General, clear",1.18
5542,Wegmans Bartlett Pears 3lb,15526,50000,0.25,62500,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,43062.5,700.4592448,317.7262292,53828.125,875.574056,397.1577865,"L/LDPE Bag Film - General, clear",1.18
5543,Wegmans Honeycrisp 3lb,15527,50000,0.25,62500,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,43062.5,700.4592448,317.7262292,53828.125,875.574056,397.1577865,"L/LDPE Bag Film - General, clear",1.18
5544,Generic Apples No-Wt. (MPC),15343,360000,0.22,439200,24.41,2,12.205,1,12,19.875,0,2,0,41.75,22.05661689,366150,7940.38208,3601.733684,446703,9687.266137,4394.115094,L/LDPE Bag Film - General,1.3
5545,Trader Joe's Organic Kiwi 1lb (No COO),15418,300000,0.22,366000,24.41,4,6.1025,2,6,11.5,0,1.5,0,24.5,149.3469683,76281.25,44804.0905,20323.00213,93063.125,54660.99041,24794.0626,L/LDPE Bag Film - General,30
5546,Trader Joe's Organic Kiwi 1lb (No COO),15418,300000,0.22,366000,24.41,4,6.1025,2,6,11.5,0,1.5,0,24.5,149.3469683,76281.25,44804.0905,20323.00213,93063.125,54660.99041,24794.0626,L/LDPE Bag Film - General,30
5547,USA Pears 3lb,14734,640000,0.22,780800,19.29,2,9.645,1,9.5,16.375,0,2,0,34.75,13.16862202,514400,8427.91809,3822.878568,627568,10282.06007,4663.911852,"L/LDPE Bag Film - General, high clarity",1.18
5548,Ocean Mist Cauliflower Bilingual,15351,2000000,0.18,2360000,14.96,2,7.48,2,14.75,8.5,6,1.5,0,24.5,5.491759065,623333.3333,10983.51813,4982.091141,735533.3333,12960.55139,5878.867547,"L/LDPE Bag Film - LC, clear",0.9
5549,Superfresh Apples 3lb (Mexico Export),15478,1500000,0.2,1800000,21.46,2,10.73,1,10.5,16.25,0,2,0,34.5,14.54461093,1341250,21816.91639,9896.088357,1609500,26180.29967,11875.30603,"L/LDPE Bag Film - General, clear",1.18
5550,Cascade Crest Organic Apples Non-USA (Chelan),15349,250000,0.22,305000,21.46,2,10.73,1,10.5,16.5,0,1.75,0,34.75,14.65000666,223541.6667,3662.501665,1661.299857,272720.8333,4468.252031,2026.785826,"L/LDPE Bag Film - General, clear",1.18
5551,Trader Joe's Cabbage Green,15502,150000,0.22,183000,14.96,1,14.96,2,14.75,8.5,6,1.5,0,24.5,10.98351813,93500,1647.52772,747.3136712,114070,2009.983818,911.7226789,"L/LDPE Bag Film - LC, clear",0.9
5552,Trader Joe's 6oz Green Onions Mex.,15531,200000,0.22,244000,22.64,4,5.66,1,5.5,14.5,0,0,0,29,7.924716146,94333.33333,1584.943229,718.9255326,115086.6667,1933.63074,877.0891497,"L/LDPE Bag Film - General, clear",1.45
5553,UPC/PLU Cauliflower (OMF),15447,1000000,0.18,1180000,14.96,1,14.96,2,14.75,8.5,6,1.5,0,24.5,10.98351813,623333.3333,10983.51813,4982.091141,735533.3333,12960.55139,5878.867547,"L/LDPE Bag Film - LC, clear",0.9
5554,Food Lion 3lb Gala (Oneonta S-1839 0920),15488,240000,0.22,292800,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,206700,3362.204375,1525.0859,252174,4101.889338,1860.604798,"L/LDPE Bag Film - General, clear",1.18
5556,"Ocean Mist 13"" Lettuce Bilingual",15345,5000000,0.15,5750000,26.57,2,13.285,2,13,8.5,6,1.5,0,24.5,9.75374588,2767708.333,48768.7294,22121.35054,3182864.583,56084.03881,25439.55312,"L/LDPE Bag Film - LC, clear",0.9
5557,Ocean Mist Romaine Hearts 6ct/36oz Bilingual,15375,500000,0.2,600000,19.29,1,19.29,2,19,14,0,0,0,28,29.67395865,401875,14836.97932,6730.009672,482250,17804.37519,8076.011606,"L/LDPE Bag Film - General, clear",1.65
5558,Washington State 3lb Apples,15468,200000,0.22,244000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,172250,2801.836979,1270.904917,210145,3418.241115,1550.503998,Bag Film-General,1.18
5559,Stemilt 3lb Pinata Apples,15429,240000,0.22,292800,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,206700,3362.204375,1525.0859,252174,4101.889338,1860.604798,"L/LDPE Bag Film - General, clear",1.18
5560,Honeybear 3lb Apples,15513,350000,0.22,427000,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,301437.5,4903.214714,2224.083604,367753.75,5981.921951,2713.381997,Bag Film-General,1.18
5561,Trader Joe's 6oz Green Onions Mex.,15531,300000,0.22,366000,22.64,4,5.66,1,5.5,14.5,0,0,0,29,7.924716146,141500,2377.414844,1078.388299,172630,2900.446109,1315.633725,"L/LDPE Bag Film - General, clear",1.45
5562,"UPC 13"" Lettuce",15344,2000000,0.18,2360000,26.57,2,13.285,2,13,8.5,6,1.5,0,24.5,9.75374588,1107083.333,19507.49176,8848.540215,1306358.333,23018.84028,10441.27745,"L/LDPE Bag Film - LC, clear",0.9
5563,Ocean Mist Hearts 3ct/22oz Bilingual,15376,2000000,0.2,2400000,20.67,2,10.335,1,10,14,0,0,1.75,31.5,16.25973929,1722500,32519.47857,14750.73872,2067000,39023.37429,17700.88646,"L/LDPE Bag Film-Zip, clear",1.5
5564,Ocean Mist Cauliflower Bilingual,15351,2000000,0.18,2360000,14.96,2,7.48,2,14.75,8.5,6,1.5,0,24.5,5.491759065,623333.3333,10983.51813,4982.091141,735533.3333,12960.55139,5878.867547,"L/LDPE Bag Film - LC, clear",0.9
5565,Starr Ranch Apples No Wt (2/3lb),15476,640000,0.22,780800,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,551200,8965.878334,4066.895733,672464,10938.37157,4961.612795,"L/LDPE Bag Film - General, clear",1.18
5566,"Walmart 3lb Gala (10"")",15434,640000,0.22,780800,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,551200,8965.878334,4066.895733,672464,10938.37157,4961.612795,Bag Film-General,1.18
5567,USA Pears 3lb (no MPC logo),15397,560000,0.22,683200,19.29,2,9.645,1,9.5,16.25,0,2,0,34.5,13.07388373,450100,7321.374888,3320.953864,549122,8932.077363,4051.563714,"L/LDPE Bag Film - General, high clarity",1.18
5568,USA Pears 3lb (no MPC logo),15397,320000,0.22,390400,19.29,2,9.645,1,9.5,16.25,0,2,0,34.5,13.07388373,257200,4183.642793,1897.687922,313784,5104.044207,2315.179265,"L/LDPE Bag Film - General, high clarity",1.18
5569,Stemilt Cherries PLU 4045 (CA version),15532,500000,0.25,625000,19.29,2,9.645,2,9.5,6.5,3.5,0,2,20.5,11.52113925,200937.5,5760.569623,2612.97724,251171.875,7200.712029,3266.22155,"L/LDPE Bag Film-Zip, clear",1.75
5571,Food Lion 3lb Granny (Oneonta S-1839 0920),15490,180000,0.22,219600,20.67,2,10.335,1,10,16.25,0,2,0,34.5,14.0091849,155025,2521.653281,1143.814425,189130.5,3076.417003,1395.453599,"L/LDPE Bag Film - General, clear",1.18
